Instrument,Issuer Name,Industry Sub Sector Description,Country Name,Issuer Country Name,Issue Date,Maturity Date,Preferred RIC,Amount Outstanding,Coupon,FRN Index,Coupon Frequency,Coupon Type Description,Coupon Effective Date,Issuer Rating,Fitchs Rating,Moodys Rating,SP Rating,Price,Yield To Maturity,ISMA Bid Yield,ISMA Ask Yield,Yield To Maturity,Z-Spread,Call Type Description,PUTCALLIND,Option Adjusted Spread,Option Adjusted Spread Bid,Option Value,Option Adjusted Spread,Price (-25bp),Effective Duration,DV01,Convexity,Spread Duration,Price (+25bp),ZC Volatility,Zero Option Adjusted Price,Option Adjusted Convexity,Exercise Type,Duration,Modified Duration,Convexity,Make Whole Call Flag
US34540TTC61,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2018-06-14,2021-06-20,34540TTC6=,5847000.0,3.45,,2.0,Fixed:Plain Vanilla Fixed Coupon,2018-06-14,,,Ba1,BBB-,100.1267,3.357528,3.19,3.14,3.357528,136.151722,Ordinary Call,,166.869372,167.7,0.303492,160.01691,100.235255,0.501863,0.005037,-0.553481,0.501863,99.983429,181.787954,,,,0.4306,0.4239,0.3884,
US34540TTB88,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2018-06-07,2023-06-20,34540TTB8=,3567000.0,3.85,,2.0,Fixed:Plain Vanilla Fixed Coupon,2018-06-07,,,Ba1,BBB-,100.0776,3.825007,3.7,3.65,3.825007,188.628616,Ordinary Call,,198.612167,199.5,0.601012,204.929349,100.213438,1.002605,0.01006,-3.688514,1.002605,99.71046,223.711277,,,,0.4306,0.4229,0.3865,
US34540TSZ65,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2018-06-01,2021-06-20,34540TSZ6=,7596000.0,3.55,,2.0,Fixed:Plain Vanilla Fixed Coupon,2018-06-01,,,Ba1,BBB-,100.1709,3.425545,3.19,3.13,3.425545,135.719019,Ordinary Call,,173.653587,174.4,0.398552,160.001117,100.277964,0.453633,0.004555,-0.216923,0.453633,100.050223,188.582266,,,,0.4306,0.4239,0.3884,
US34540TTA06,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2018-06-01,2028-06-20,34540TTA0=,8007000.0,4.8,,2.0,Fixed:Plain Vanilla Fixed Coupon,2018-06-01,,,Ba1,BBB-,100.0334,4.794662,4.76,4.71,4.794662,296.346373,Ordinary Call,,253.238228,253.7,1.832229,274.992761,100.317705,1.944223,0.019511,-6.48805,1.944223,99.342158,301.390978,,,,0.4306,0.4207,0.3825,
US34540TSY90,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2018-05-24,2022-05-20,34540TSY9=,4993000.0,3.75,,2.0,Fixed:Plain Vanilla Fixed Coupon,2018-05-24,,,Ba1,BBB-,100.1799,3.6678,3.26,3.2,3.6678,143.297707,Ordinary Call,,139.008323,140.6,0.887269,170.005609,100.266196,0.342163,0.003447,0.003828,0.342163,100.093845,209.538782,,,,0.3472,0.3418,0.285,
US34540TSW35,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2018-05-17,2021-05-20,34540TSW3=,10973000.0,3.55,,2.0,Fixed:Plain Vanilla Fixed Coupon,2018-05-17,,,Ba1,BBB-,100.1455,3.436356,3.15,3.1,3.436356,133.189386,Ordinary Call,,129.184875,130.9,0.408349,159.996751,100.231777,0.35887,0.003613,-0.128677,0.35887,100.051126,191.138618,,,,0.3472,0.3419,0.2853,
US34540TSX18,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2018-05-17,2025-05-20,34540TSX1=,6238000.0,4.35,,2.0,Fixed:Plain Vanilla Fixed Coupon,2018-05-17,,,Ba1,BBB-,100.1625,4.314632,3.91,3.86,4.314632,209.612613,Ordinary Call,,196.168275,194.2,1.508183,234.975487,100.248643,0.824998,0.008317,-3.865706,0.824998,99.832782,266.55119,,,,0.3472,0.3407,0.2832,
XS1821814982,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,Eurobond,United States,2018-05-15,2023-11-15,US182181498=,400000000.0,0.328,EIEUR3M,4.0,Floating: Fixed Margin over Index,2019-11-15,,BBB,Ba1,BBB-,94.5,1.826185,,,1.826185,,,,,,,,,0.094444,0.000893,,0.094444,,,,,,4.1941,0.0917,-0.4946,
US34540TSV51,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2018-05-10,2028-05-20,34540TSV5=,10948000.0,4.8,,2.0,Fixed:Plain Vanilla Fixed Coupon,2018-05-10,,,Ba1,BBB-,100.0063,4.7982,4.8,4.75,4.7982,302.877478,Ordinary Call,,239.131436,242.5,1.844222,274.982947,100.265411,1.839584,0.018529,-6.484915,1.839584,99.338938,301.763693,,,,0.3472,0.3392,0.2807,
US345397ZB24,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2018-05-03,2023-02-15,345397ZB2=,900000000.0,4.14,,2.0,Fixed:Plain Vanilla Fixed Coupon,2018-05-03,,BBB,Ba1,BBB-,102.6275,3.23768,3.24,3.19,3.23768,160.082199,Ordinary Call,,156.740262,159.5,0.04769,163.251115,103.354354,2.776705,0.028972,0.078005,2.776705,101.905733,164.859889,,,,2.8122,2.768,9.3862,
US345397ZC07,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2018-05-03,2023-02-15,345397ZC0=,600000000.0,3.14488,LIUSD3M,4.0,Floating: Floating,2019-11-15,,BBB,Ba1,BBB-,98.4857,3.639313,3.689,3.638,3.639313,,,,,,,,,0.112628,0.001115,,0.112628,,,,,,3.1345,0.0944,-0.1715,
US34540TST06,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2018-03-29,2023-03-20,34540TST0=,4600000.0,3.85,,2.0,Fixed:Plain Vanilla Fixed Coupon,2018-03-29,,,Ba1,BBB-,100.0542,3.830324,3.56,3.36,3.830324,166.619687,Ordinary Call,,166.471641,171.4,0.590913,204.964141,100.099202,0.716989,0.007261,-4.313946,0.716989,99.736143,224.802642,,,,0.1806,0.1775,0.1188,
US34540TSQ66,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2018-03-08,2023-03-20,34540TSQ6=,4930000.0,3.6,,2.0,Fixed:Plain Vanilla Fixed Coupon,2018-03-08,,,Ba1,BBB-,99.734,3.688045,3.72,3.52,3.688045,206.560022,Ordinary Call,,179.437387,187.6,0.165419,204.983888,100.054077,1.830776,0.018468,-4.492476,1.830776,99.130689,210.548268,,,,3.0001,2.9465,10.4779,
US34540TSR40,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2018-03-15,2023-03-20,34540TSR4=,8339000.0,3.75,,2.0,Fixed:Plain Vanilla Fixed Coupon,2018-03-15,,,Ba1,BBB-,100.0153,3.743499,3.66,3.46,3.743499,178.802746,Ordinary Call,,173.519674,174.6,0.331175,204.984084,100.081131,1.102802,0.011161,-6.740872,1.102802,99.523097,216.105274,,,,0.1806,0.1774,0.1186,
US34540TSS23,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2018-03-15,2028-03-20,34540TSS2=,16678000.0,4.6,,2.0,Fixed:Plain Vanilla Fixed Coupon,2018-03-15,,,Ba1,BBB-,99.5633,4.663892,4.72,4.66,4.663892,298.230732,Ordinary Call,,239.465228,245.1,0.942568,274.996293,100.108188,3.216844,0.032497,-8.474392,3.216844,98.483361,288.953852,,,,6.8086,6.6542,53.1598,
US345397YZ01,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2018-03-05,2021-04-05,345397YZ0=,500000000.0,3.47,,2.0,Fixed:Plain Vanilla Fixed Coupon,2018-03-05,,BBB,Ba1,BBB-,100.892,2.722258,2.74,2.69,2.722258,101.952673,,,99.948549,104.9,0.0,119.767917,101.193725,1.183605,0.012055,0.020014,1.183605,100.591549,119.767917,,,,1.1969,1.181,1.9974,
US34540TSP83,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2018-03-01,2023-03-20,34540TSP8=,4446000.0,3.7,,2.0,Fixed:Plain Vanilla Fixed Coupon,2018-03-01,,,Ba1,BBB-,99.9253,3.723769,3.76,3.55,3.723769,213.271133,Ordinary Call,,179.516678,186.7,0.270672,205.033811,100.072023,1.339552,0.013542,-6.072217,1.339552,99.3949,214.128272,,,,2.9955,2.941,10.4502,
US34540TSN36,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2018-03-01,2021-03-20,34540TSN3=,7699000.0,3.3,,2.0,Fixed:Plain Vanilla Fixed Coupon,2018-03-01,,,Ba1,BBB-,100.0449,3.258322,3.06,3.01,3.258322,123.672803,Ordinary Call,,124.341239,121.4,0.208618,154.516811,100.09076,0.314307,0.003177,-1.062756,0.314307,99.931894,172.550497,,,,0.1806,0.1779,0.1193,
US34540TSM52,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2018-02-23,2023-02-20,34540TSM5=,3918000.0,3.55,,2.0,Fixed:Plain Vanilla Fixed Coupon,2018-02-23,,,Ba1,BBB-,99.6261,3.677831,3.71,3.51,3.677831,203.047548,Ordinary Call,,173.237813,184.7,0.103296,204.96934,100.014969,2.026385,0.020476,-3.896104,2.026385,98.991177,208.524793,,,,2.9191,2.8673,9.9748,
US34540TSL79,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2018-02-23,2021-02-20,34540TSL7=,9048000.0,3.15,,2.0,Fixed:Plain Vanilla Fixed Coupon,2018-02-23,,,Ba1,BBB-,99.9832,3.163814,3.19,3.14,3.163814,146.442959,Ordinary Call,,132.03445,132.9,0.069382,154.815752,100.026303,0.486934,0.00493,-2.533106,0.486934,99.779809,161.225172,,,,1.0741,1.0574,1.6568,
US34540TSK96,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2018-02-15,2028-02-20,34540TSK9=,7807000.0,4.25,,2.0,Fixed:Plain Vanilla Fixed Coupon,2018-02-15,,,Ba1,BBB-,97.9166,4.559944,4.61,4.56,4.559944,287.474802,Ordinary Call,,251.760414,255.6,0.205458,275.010341,99.185905,5.538552,0.055173,-3.534334,5.538552,96.427246,278.106089,,,,6.8037,6.6528,52.9182,
US34540TSJ24,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2018-02-15,2022-02-20,34540TSJ2=,10305000.0,3.25,,2.0,Fixed:Plain Vanilla Fixed Coupon,2018-02-15,,,Ba1,BBB-,99.9275,3.284957,3.31,3.26,3.284957,165.458505,Ordinary Call,,138.984061,142.3,0.100205,165.008197,100.025847,1.008096,0.010205,-4.955815,1.008096,99.515612,169.963572,,,,2.0185,1.9861,5.0305,
XS1767930586,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,Eurobond,United States,2018-02-07,2025-02-07,US176793058=,500000000.0,1.355,,1.0,Fixed:Plain Vanilla Fixed Coupon,2018-02-07,,BBB,Ba1,BBB-,98.105,1.749006,1.79,1.57,1.749006,188.054212,,,188.047616,194.28,0.0,224.321649,99.3121,4.782427,0.047523,0.263674,4.782427,96.914276,224.321649,,,,4.8635,4.7808,28.2289,
XS1767930826,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,Eurobond,United States,2018-02-07,2022-12-07,US176793082=,750000000.0,0.025,EIEUR3M,4.0,Floating: Fixed Margin over Index,2019-12-09,,BBB,Ba1,BBB-,96.569,1.232693,1.167,1.088,1.232693,,,,,,,,,0.152778,0.001475,,0.152778,,,,,,3.0805,0.15,9.0508,
US34540TSH67,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-12-21,2022-12-20,34540TSH6=,8208000.0,3.0,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-12-21,,,Ba1,BBB-,98.9283,3.386356,3.41,3.36,3.386356,177.624529,Ordinary Call,,166.207283,169.0,0.007333,179.999782,99.554736,2.631681,0.026087,-0.831218,2.631681,98.250366,180.26626,,,,2.8212,2.7746,9.2463,
US34540TSF02,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-12-14,2022-12-20,34540TSF0=,11037000.0,3.0,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-12-14,,,Ba1,BBB-,98.9283,3.386356,3.41,3.36,3.386356,177.624529,Ordinary Call,,166.207283,169.0,0.007333,179.999782,99.554736,2.631681,0.026087,-0.831218,2.631681,98.250366,180.26626,,,,2.8212,2.7746,9.2463,
US34540TSG84,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-12-14,2027-12-20,34540TSG8=,5876000.0,3.8,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-12-14,,,Ba1,BBB-,95.8525,4.425265,4.47,4.42,4.425265,274.25599,Ordinary Call,,249.66744,252.6,0.024593,265.0001,97.389902,6.48568,0.062331,-0.695129,6.48568,94.273344,265.380553,,,,6.8775,6.7294,52.8667,
XS1729872736,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,Eurobond,United States,2017-12-01,2024-12-01,US172987273=,600000000.0,0.303,EIEUR3M,4.0,Floating: Fixed Margin over Index,2019-12-02,,BBB,Ba1,BBB-,92.466,1.929788,1.994,1.667,1.929788,,,,,,,,,0.133333,0.001233,,0.133333,,,,,,5.4768,0.1306,-1.0076,
US34540TSE37,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-11-09,2022-11-20,34540TSE3=,4655000.0,2.8,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-11-09,,,Ba1,BBB-,98.4142,3.387493,3.41,3.36,3.387493,177.320946,Ordinary Call,,167.433801,170.4,0.000142,179.998719,99.075057,2.683657,0.026524,-0.07239,2.683657,97.748871,180.004042,,,,2.7446,2.6992,8.786,
US345397YT41,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-11-02,2027-11-02,345397YT4=,750000000.0,3.815,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-11-02,,BBB,Ba1,BBB-,96.6885,4.318848,4.36,4.31,4.318848,263.6568,Ordinary Call,,257.901979,259.9,0.005839,254.941091,98.304432,6.576825,0.064092,0.447514,6.576825,95.099825,255.031849,,,,6.7457,6.604,51.1304,
US345397YS67,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-11-02,2020-11-02,345397YS6=,1000000000.0,2.343,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-11-02,,BBB,Ba1,BBB-,99.8373,2.547487,2.56,2.51,2.547487,79.305432,,,77.880885,81.3,0.0,100.461841,100.034825,0.784216,0.007866,0.010095,0.784216,99.640408,100.461841,,,,0.7914,0.7816,0.9996,
US345397YR84,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-11-02,2020-11-02,345397YR8=,250000000.0,2.33225,LIUSD3M,4.0,Floating: Fixed Margin over Index,2019-11-04,,BBB,Ba1,BBB-,99.5861,2.826353,2.817,2.767,2.826353,,,,,,,,,0.055556,0.000556,,0.055556,,,,,,0.8074,0.0528,0.0001,
US34540TSD53,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-09-28,2027-09-20,34540TSD5=,11225000.0,3.9,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-09-28,,,Ba1,BBB-,96.6327,4.420912,4.46,4.26,4.420912,266.756905,Ordinary Call,,236.079271,249.5,0.045744,264.986548,98.084742,6.088188,0.059584,-1.227791,6.088188,95.105557,265.709707,,,,6.6108,6.471,49.3818,
US34540TSB97,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-09-28,2022-09-20,34540TSB9=,10616000.0,2.95,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-09-28,,,Ba1,BBB-,99.0196,3.333875,3.36,3.16,3.333875,163.564091,Ordinary Call,,152.421613,164.4,0.003808,175.007277,99.611395,2.438531,0.024374,-0.562052,2.438531,98.392693,175.157664,,,,2.5731,2.5322,7.8387,
US34540TSC70,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-09-28,2024-09-20,34540TSC7=,10654000.0,3.55,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-09-28,,,Ba1,BBB-,98.7636,3.840047,3.88,3.67,3.840047,214.723023,Ordinary Call,,185.99565,200.3,0.06861,219.998414,99.58574,3.625203,0.036211,-2.663566,3.625203,97.775174,221.623475,,,,4.3039,4.2249,20.9521,
US34540TSA15,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-09-21,2027-09-20,34540TSA1=,4451000.0,3.85,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-09-21,,,Ba1,BBB-,96.323,4.418858,4.46,4.26,4.418858,266.540073,Ordinary Call,,237.667457,251.0,0.030705,264.999051,97.794209,6.168195,0.060166,-1.080607,6.168195,94.785913,265.485363,,,,6.6209,6.481,49.4854,
US34540TRZ74,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-09-21,2022-09-20,34540TRZ7=,5884000.0,2.85,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-09-21,,,Ba1,BBB-,98.7677,3.332822,3.36,3.16,3.332822,163.470315,Ordinary Call,,154.04589,165.6,0.001303,174.997876,99.379633,2.488753,0.024805,-0.263365,2.488753,98.139361,175.049433,,,,2.5765,2.5355,7.8517,
US34540TRW44,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-09-14,2021-09-20,34540TRW4=,3589000.0,2.6,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-09-14,,,Ba1,BBB-,99.0993,3.152143,3.18,2.98,3.152143,142.147947,Ordinary Call,,139.49239,150.3,-1.4e-05,160.000638,99.502338,1.614514,0.016133,-0.008913,1.614514,98.695706,159.999761,,,,1.6422,1.6175,3.4551,
US34540TRY00,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-09-14,2027-09-20,34540TRY0=,13247000.0,3.85,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-09-14,,,Ba1,BBB-,96.323,4.418858,4.46,4.26,4.418858,266.540073,Ordinary Call,,237.667457,251.0,0.030705,264.999051,97.794209,6.168195,0.060166,-1.080607,6.168195,94.785913,265.485363,,,,6.6209,6.481,49.4854,
US34540TRX27,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-09-14,2024-09-20,34540TRX2=,3517000.0,3.4,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-09-14,,,Ba1,BBB-,98.1714,3.829341,3.86,3.66,3.829341,213.640803,Ordinary Call,,190.344016,203.4,0.022784,219.998657,99.117257,3.969426,0.039396,-1.258676,3.969426,97.147467,220.540186,,,,4.3174,4.2384,21.041,
US34540TRU87,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-09-08,2024-09-20,34540TRU8=,4516000.0,3.5,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-09-08,,,Ba1,BBB-,98.5751,3.834375,3.87,3.67,3.834375,214.147771,Ordinary Call,,187.229872,201.1,0.044815,219.989477,99.456062,3.790483,0.037785,-2.043559,3.790483,97.56682,221.052119,,,,4.3084,4.2294,20.9822,
US34540TRT15,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-09-08,2021-09-20,34540TRT1=,3583000.0,2.6,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-09-08,,,Ba1,BBB-,99.0993,3.152143,3.18,2.98,3.152143,142.147947,Ordinary Call,,139.49239,150.3,-1.4e-05,160.000638,99.502338,1.614514,0.016133,-0.008913,1.614514,98.695706,159.999761,,,,1.6422,1.6175,3.4551,
US34540TRV60,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-09-08,2027-09-20,34540TRV6=,13583000.0,4.0,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-09-08,,,Ba1,BBB-,97.2425,4.426508,4.47,4.27,4.426508,267.347912,Ordinary Call,,232.576474,246.6,0.083027,264.999418,98.597991,5.806351,0.057198,-2.418667,5.806351,95.738096,266.307175,,,,6.5906,6.4511,49.1754,
US34540TRQ75,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-08-31,2020-08-20,34540TRQ7=,5075000.0,2.25,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-08-31,,,Ba1,BBB-,99.5168,3.066599,3.09,2.89,3.066599,122.614818,Ordinary Call,,121.148741,129.7,-0.000622,152.613342,99.663247,0.585042,0.005875,-0.013494,0.585042,99.369506,152.507525,,,,0.5916,0.583,0.6298,
US34540TRS32,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-08-31,2027-08-20,34540TRS3=,8338000.0,4.0,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-08-31,,,Ba1,BBB-,97.2817,4.424528,4.47,4.42,4.424528,275.122412,Ordinary Call,,246.562345,249.9,0.088842,264.996246,98.615804,5.703285,0.056395,-2.452145,5.703285,95.796051,266.408154,,,,6.504,6.364,48.0246,
US34540TRR58,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-08-31,2024-08-20,34540TRR5=,12429000.0,3.5,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-08-31,,,Ba1,BBB-,98.6065,3.832672,3.87,3.82,3.832672,221.878925,Ordinary Call,,201.668451,204.8,0.053667,219.998042,99.467197,3.688945,0.036892,-1.971043,3.688945,97.622605,221.291596,,,,4.2243,4.1454,20.2376,
US34540TRP92,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-08-24,2027-08-20,34540TRP9=,13033000.0,4.0,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-08-24,,,Ba1,BBB-,97.2817,4.424528,4.47,4.26,4.424528,267.419988,Ordinary Call,,235.571194,249.9,0.088842,264.996246,98.615804,5.703285,0.056395,-2.452145,5.703285,95.796051,266.408154,,,,6.5074,6.3697,48.0914,
US34540TRN45,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-08-24,2024-08-20,34540TRN4=,3557000.0,3.45,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-08-24,,,Ba1,BBB-,98.4141,3.828665,3.86,3.66,3.828665,213.802687,Ordinary Call,,192.305492,206.3,0.036793,219.999762,99.30772,3.788901,0.037811,-1.656373,3.788901,97.41717,220.887611,,,,4.2296,4.1522,20.2861,
US34540TRM61,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-08-24,2022-08-20,34540TRM6=,3326000.0,2.8,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-08-24,,,Ba1,BBB-,98.6718,3.336822,3.36,3.16,3.336822,163.881262,Ordinary Call,,154.216997,165.9,-0.000392,175.025881,99.275285,2.435713,0.024306,-0.133892,2.435713,98.059964,175.009919,,,,2.4948,2.4551,7.4082,
US34540TRL88,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-08-17,2027-08-20,34540TRL8=,3379000.0,3.95,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-08-17,,,Ba1,BBB-,96.9865,4.420628,4.46,4.26,4.420628,267.011448,Ordinary Call,,237.303312,250.8,0.062981,264.997445,98.371309,5.860572,0.057766,-1.926204,5.860572,95.483029,266.000132,,,,6.5175,6.3797,48.1937,
US34540TRK06,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-08-17,2024-08-20,34540TRK0=,4523000.0,3.45,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-08-17,,,Ba1,BBB-,98.4141,3.828665,3.86,3.66,3.828665,213.802687,Ordinary Call,,192.305492,206.3,0.036793,219.999762,99.30772,3.788901,0.037811,-1.656373,3.788901,97.41717,220.887611,,,,4.2296,4.1522,20.2861,
US34540TRJ33,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-08-17,2021-08-20,34540TRJ3=,2112000.0,2.55,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-08-17,,,Ba1,BBB-,99.0783,3.14416,3.17,2.97,3.14416,141.020804,Ordinary Call,,137.24566,148.2,0.0,159.99952,99.462919,1.535113,0.015366,0.014806,1.535113,98.694608,159.999491,,,,1.5596,1.5362,3.1578,
US34540TRH76,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-08-10,2027-08-20,34540TRH7=,3714000.0,2.55,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-08-10,,,Ba1,BBB-,88.0612,4.415991,4.46,4.25,4.415991,266.304443,Ordinary Call,,258.364573,268.4,0.00064,264.99815,89.561964,6.674524,0.059457,0.514657,6.674524,86.58909,265.008921,,,,6.8261,6.6819,51.2683,
US34540TRF11,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-08-10,2021-08-20,34540TRF1=,5295000.0,2.55,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-08-10,,,Ba1,BBB-,99.0783,3.14416,3.17,2.97,3.14416,141.020804,Ordinary Call,,137.24566,148.2,0.0,159.99952,99.462919,1.535113,0.015366,0.014806,1.535113,98.694608,159.999491,,,,1.5596,1.5362,3.1578,
US345397YP29,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-08-03,2022-08-03,345397YP2=,600000000.0,2.98225,LIUSD3M,4.0,Floating: Fixed Margin over Index,2019-11-04,,BBB,Ba1,BBB-,98.7198,3.482744,3.521,3.47,3.482744,,,,,,,,,0.055556,0.000552,,0.055556,,,,,,2.5776,0.0528,-0.1074,
US34540TRD62,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-07-07,2022-07-20,34540TRD6=,5214000.0,2.9,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-07-07,,,Ba1,BBB-,98.9754,3.327625,3.35,3.15,3.327625,163.062533,Ordinary Call,,148.929418,161.9,0.002705,174.99977,99.537924,2.295311,0.02304,-0.42934,2.295311,98.385941,175.11356,,,,2.4081,2.3699,6.9606,
US34540TRE46,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-07-07,2027-07-20,34540TRE4=,4906000.0,3.85,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-07-07,,,Ba1,BBB-,96.433,4.412649,4.46,4.25,4.412649,266.517862,Ordinary Call,,238.254472,251.9,0.034377,265.004681,97.869035,5.986759,0.058846,-1.143304,5.986759,94.926728,265.559053,,,,6.4545,6.3183,47.3229,
US34540TRC89,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-07-07,2020-07-20,34540TRC8=,6446000.0,2.25,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-07-07,,,Ba1,BBB-,99.5843,3.06658,3.09,2.89,3.06658,122.462076,Ordinary Call,,120.622964,129.0,4.3e-05,153.171977,99.710709,0.501465,0.005048,0.006375,0.501465,99.458292,153.180549,,,,0.5083,0.5009,0.5003,
US34540TRB07,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-06-29,2027-06-20,34540TRB0=,8635000.0,3.95,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-06-29,,,Ba1,BBB-,97.0742,4.415624,4.46,4.26,4.415624,266.997828,Ordinary Call,,234.914565,248.3,0.059589,265.000643,98.443653,5.850161,0.056944,-1.780105,5.850161,95.596452,265.966405,,,,6.4808,6.344,46.995,
US34540TRA24,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2017-06-29,2022-06-20,34540TRA2=,5684000.0,2.9,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-06-29,,,Ba1,BBB-,99.0073,3.327485,3.35,3.15,3.327485,162.795984,Ordinary Call,,155.524271,166.7,0.001137,175.00751,99.553829,2.256446,0.022384,-0.421709,2.256446,98.434625,175.056854,,,,2.3598,2.3223,6.6343,
